,GRADUATEYEAR,STUDENTID,CalculusforScience,FundamentalsOfProgramming,HistoryAndDevelopmentOfComputerTechnology,MathematicsForScience,ObjectOrientedProgramming,ThaiLanguageSkills,PoliticsEconomyandSociety,PhilosophyOfScience,ManAndEnvironment,LifeSkills,LanguageSocietyAndCulture,EnglishCriticalReadingForEffectiveCommunication,ComputerArchitecture,DataStructure,DatabaseSystems,DiscreteMathematicsForComputerScience,LinearAlgebraAndApplications,OperatingSystems,StatisticalAnalysis,EnglishWritingForEffectiveCommunication,AlgorithmDesignandAnalysis,ArtificialIntelligence,ComputerNetworkAndDataCommunication,SoftwareEngineering,DataMiningTechniques,MobileApplicationDevelopment,MultimediaAnd WebTechnology,SensingAndActuationForInternetOfThings,Seminar,SystemAnalysisAndDesign,GPAgraduate
145,2564,100260844,1.0,2.5,4.0,2.0,2.0,2.0,3.5,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.0,2.0,1.0,3.0,1.5,2.0,1.5,1.5,3.0,3.0,1.5,0.0,3.0,2.5,2.0,3.0,2.9770408163265305,2.5,4.0,2.42
146,2564,100260850,2.5,2.0,3.0,1.0,1.5,1.5,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,2.0,2.0,1.0,2.0,2.0,1.5,2.0,2.0,2.5,2.0,2.0,1.5,2.0,2.0,2.8112745098039214,2.0,2.5,3.0,2.0,2.14
147,2564,100260860,2.5,3.0,3.5,1.5,2.0,1.0,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.5,3.0,2.0,2.5,2.0,2.0,2.5,1.5,4.0,3.0,3.0,2.0,3.5,2.5,2.5,2.0,3.0,3.5,2.5,2.55
148,2564,100260864,3.0,4.0,4.0,3.0,4.0,2.5,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.0,4.0,4.0,3.5,2.5,4.0,2.0,2.5,2.5,3.5,2.5,2.5,2.5,3.5,2.5,4.0,3.5,4.0,2.5,3.1
149,2564,100260885,2.5,4.0,3.5,2.0,4.0,3.0,2.5,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,3.5,3.0,3.5,2.0,2.0,2.5,2.5,1.5,4.0,1.0,1.5,2.0,3.5,2.5232558139534884,3.5,4.0,2.5,3.5,3.5,2.79
150,2564,100260890,2.0,1.5,3.5,2.0,2.0,2.0,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.0,2.5,1.5,3.0,2.5,3.0,2.5,2.0,3.0,3.5,2.0,2.0,2.5,3.0,2.8112745098039214,2.0,3.0,3.5,3.5,2.62
151,2564,100260892,1.5,3.5,4.0,2.0,4.0,2.0,2.5,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.5,1.5,1.5,3.0,1.5,2.5,2.5,1.0,3.0,2.5,2.0,0.0,2.0,2.0,2.8112745098039214,2.5,2.0,2.0,2.0,2.37
152,2564,100260909,1.5,4.0,3.5,3.5,4.0,2.0,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.5,2.5,2.0,1.5,1.0,2.0,2.0,2.0,3.5,1.5,2.5,1.0,3.0,3.0,4.0,3.5,2.0,4.0,2.0,2.58
153,2565,100260912,2.5,4.0,4.0,2.5,4.0,2.5,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,2.0,2.5,2.5,2.5,2.5,4.0,3.0,2.0,4.0,3.5,4.0,0.0,2.5,3.5,4.0,3.5,3.5,4.0,3.5,3.01
154,2565,100260920,2.5,3.5,4.0,2.5,4.0,2.5,3.5,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,4.0,2.5,1.0,2.5,1.5,4.0,2.0,1.5,3.5,2.0,2.0,1.5,2.5,2.5,1.5,2.0,1.5,3.0,1.5,2.6
155,2564,100260921,1.5,4.0,4.0,1.0,4.0,2.0,2.0,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.0,3.5,2.5,3.0,2.0,2.0,2.0,1.5,3.5,2.5,2.5,1.0,2.0,3.0,2.5,3.5,2.9770408163265305,4.0,2.5,2.54
156,2564,100260935,2.0,3.5,3.0,1.5,2.0,2.5,3.0,2.507936507936508,3.6032608695652173,3.8441176470588236,2.0,2.0,2.5,1.5,2.5,1.5,1.5,2.0,1.0,3.5,3.5,2.0,1.5,2.5,2.0,1.5,3.0,2.9770408163265305,2.5,2.0,2.22
157,2564,100260960,1.0,4.0,4.0,2.0,4.0,3.0,2.5,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.5,2.0,2.5,2.5,2.0,2.0,2.0,1.5,4.0,3.5,2.0,1.5,3.0,2.5,2.5,3.0,2.5,3.5,2.5,2.65
158,2564,100260971,1.0,1.5,3.0,0.0,2.0,2.0,3.5,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,1.0,1.0,1.0,2.5,1.0,2.0,2.0,1.5,3.5,2.0,2.5,0.0,2.0,2.0,2.8112745098039214,2.0,2.9770408163265305,3.0,4.0,2.16
159,2564,100260972,2.0,2.0,4.0,1.5,2.0,2.5,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.0,1.5,0.0,2.5,2.0,2.0,1.5,1.5,3.0,2.5,2.5,2.5,2.5,2.0,2.8112745098039214,3.0,3.0,4.0,3.5,2.47
160,2564,100260987,2.5,1.5,3.5,1.5,1.0,2.0,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.0,1.0,1.0,3.5,1.5,1.0,2.5,0.0,3.0,3.0,1.5,0.0,2.5,3.0,2.8112745098039214,2.5,3.0,3.0,3.5,2.38
161,2564,100260991,2.0,3.5,4.0,1.5,4.0,2.0,2.5,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,3.5,3.5,4.0,2.5,2.5,3.0,3.0,2.5,4.0,4.0,3.0,4.0,3.5,2.5,3.0,3.5,3.5,3.5,3.0,3.16
162,2564,100261022,3.0,4.0,4.0,3.5,4.0,3.0,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,3.5,3.0,1.5,3.0,3.0,4.0,3.5,3.0,4.0,4.0,3.5,1.5,2.5,2.5,4.0,3.5,3.0,4.0,4.0,3.14
163,2564,100261023,2.5,3.0,3.0,3.5,4.0,2.5,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.0,3.0,2.5,2.0,3.0,1.5,2.0,2.0,4.0,3.0,2.0,2.0,2.5,2.0,3.0,2.5,2.9770408163265305,3.5,2.0,2.71
164,2564,100261031,2.0,4.0,4.0,1.5,4.0,2.0,3.0,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,1.5,3.0,2.5,2.5,2.0,2.5,3.0,1.5,2.5,3.5,2.5,1.0,3.5,3.5,3.0,3.0,3.0,4.0,3.5,2.72
165,2564,100261038,1.5,2.0,3.0,1.5,2.5,2.5,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.0,2.0,1.5,2.5,1.5,2.5,2.0,1.5,4.0,3.0,1.5,2.0,2.0,2.5,1.5,3.5,2.9770408163265305,3.0,2.5,2.47
166,2564,100261047,3.0,4.0,4.0,3.5,4.0,2.5,3.0,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,3.0,3.5,3.0,4.0,2.5,4.0,3.0,3.5,4.0,4.0,3.5,4.0,3.5,2.5,4.0,4.0,4.0,4.0,3.5,3.44
167,2564,100261054,2.5,2.0,3.5,1.5,2.0,2.5,3.0,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.0,2.5,2.0,3.0,1.5,2.5,1.5,1.0,3.5,2.0,2.5,2.0,3.0,2.0,2.8112745098039214,3.5,3.0,4.0,2.0,2.59
168,2564,100261059,1.5,1.5,3.5,1.0,2.0,2.5,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.0,2.5,1.5,3.5,1.0,2.0,2.0,1.5,3.5,2.5,3.0,1.0,2.5,2.5,2.8112745098039214,2.5,3.0,2.5,3.5,2.52
169,2564,100261060,1.0,2.5,4.0,1.5,2.5,2.0,3.5,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,4.0,3.0,1.5,1.5,2.5,3.0,2.0,2.0,2.0,4.0,1.5,2.31
170,2564,100261080,1.5,2.5,3.5,2.5,3.5,2.5,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.0,3.0,1.5,2.5,2.0,3.0,2.0,1.5,4.0,3.0,2.0,1.0,2.0,2.5,2.8112745098039214,3.5,2.0,4.0,2.0,2.6
171,2564,100261093,1.0,2.0,4.0,1.5,2.0,2.5,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.0,2.5,1.0,2.5,1.5,2.5,2.0,1.0,4.0,2.5,1.5,2.0,2.5,2.0,2.8112745098039214,3.0,2.9770408163265305,4.0,2.5,2.57
172,2565,100261094,2.0,1.5,3.0,2.0,2.0,2.5,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,1.0,1.5,1.0,2.5,1.5,2.0,2.0,1.5,3.0,3.0,2.0,1.0,2.0,2.0,1.5,2.5,2.9770408163265305,4.0,2.0,2.07
173,2564,100261096,2.0,4.0,3.5,2.0,4.0,3.0,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,3.0,4.0,3.0,2.5,2.5,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.5,4.0,2.8112745098039214,4.0,2.9770408163265305,4.0,3.0,3.17
174,2565,100261098,2.0,2.0,4.0,1.0,2.0,1.5,4.0,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,1.5,1.5,0.0,2.5,1.0,1.5,1.5,1.0,3.5,2.0,2.5,1.5,2.0,2.0,2.8112745098039214,2.5,2.0,3.5,1.5,2.06
175,2565,100261105,2.0,4.0,4.0,1.5,2.0,3.0,2.9541284403669725,2.507936507936508,3.6032608695652173,3.0,2.532258064516129,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,2.5,2.0,2.0,2.0,3.5,3.0,1.5,2.21
176,2564,100261108,2.5,2.0,3.5,1.5,2.0,2.0,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,2.0,2.0,1.0,2.0,1.5,2.5,2.0,1.0,4.0,3.0,2.5,2.0,2.0,2.5,2.5,2.5,2.9770408163265305,3.0,2.0,2.39
177,2564,100261112,2.0,1.5,4.0,0.0,2.0,2.5,3.0,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.0,1.5,1.5,2.5,1.0,1.5,2.0,1.5,2.5,3.0,2.0,2.0,2.0,2.5,1.5,3.5,2.5,4.0,3.0,2.24
178,2564,100261121,1.5,2.0,3.5,2.0,2.0,3.5,4.0,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,2.0,1.5,1.5,3.0,1.5,1.5,2.5,1.0,3.0,3.0,3.5,1.0,2.5,2.5,1.5,3.0,2.9770408163265305,2.5,4.0,2.54
179,2564,100261126,2.0,2.0,4.0,1.5,2.0,3.0,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.0,3.0,1.0,3.5,1.0,2.5,2.0,1.5,4.0,2.5,3.0,1.0,2.5,2.5,2.8112745098039214,2.0,2.0,4.0,2.0,2.53
180,2564,100261135,2.0,1.5,3.5,1.0,2.0,2.5,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.0,1.5,1.0,2.5,1.0,2.0,1.5,0.0,3.5,2.0,1.0,1.0,2.0,2.5,2.8112745098039214,1.5,2.0,4.0,2.0,2.05
181,2564,100261149,1.0,3.0,3.5,2.5,4.0,3.0,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,3.0,2.5,1.5,2.5,2.0,3.0,2.0,2.5,4.0,3.0,2.0,1.5,2.5,3.0,2.8112745098039214,4.0,2.9770408163265305,4.0,2.5,2.84
182,2564,100261151,1.0,3.5,3.5,1.0,4.0,3.0,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.0,2.0,2.0,2.5,2.0,1.5,2.0,1.5,2.5,3.5,2.0,1.5,2.5,3.0,2.5,3.5,2.9770408163265305,4.0,2.5,2.47
183,2564,100261153,2.5,3.5,3.5,3.5,4.0,3.0,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,2.5,2.5,2.0,4.0,2.0,4.0,2.5,4.0,4.0,3.0,3.5,2.0,3.0,4.0,2.8112745098039214,4.0,2.9770408163265305,2.5,3.0,3.28
184,2564,100261194,1.5,3.5,3.0,2.5,4.0,2.5,2.9541284403669725,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,1.0,2.0,1.5,2.5,1.5,2.5,2.0,2.0,3.0,3.0,2.5,0.0,2.5,2.0,1.5,3.5,2.9770408163265305,4.0,2.0,2.39
185,2565,100261230,2.0,2.5,4.0,1.0,2.5,1.5,3.5,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,0.0,2.0,2.5,1.5,1.0,2.0,2.0,1.0,3.0,2.0,2.5,1.5,2.0,2.5,2.5,2.0,2.9770408163265305,3.5,2.0,2.28
186,2564,100261235,3.5,4.0,4.0,4.0,4.0,3.0,4.0,2.507936507936508,3.6032608695652173,4.0,2.532258064516129,4.0,4.0,4.0,3.0,3.5,4.0,3.5,4.0,4.0,4.0,3.5,4.0,4.0,2.5,4.0,3.5,4.0,4.0,2.5,3.59
187,2564,100261237,2.0,4.0,3.5,3.0,3.5,1.5,3.0,2.507936507936508,4.0,3.8441176470588236,2.532258064516129,2.0,3.0,2.5,3.0,2.0,3.0,2.5,1.5,3.0,4.0,2.5,2.0,3.0,3.0,2.5,3.5,2.9770408163265305,4.0,4.0,2.77
188,2564,100261275,2.0,4.0,3.5,2.5,4.0,3.0,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.532258064516129,3.0,2.5,2.0,2.0,1.5,3.0,2.5,1.5,4.0,4.0,2.0,2.0,4.0,2.5,3.0,3.5,2.9770408163265305,4.0,4.0,2.9
189,2565,100263612,2.0,3.0,3.0,1.0,2.0,2.0,3.5,2.507936507936508,3.0,3.8441176470588236,2.0,1.0,1.0,1.0,2.5,2.0,1.5,2.5,0.0,3.0,2.0,2.0,2.0,2.5,1.5,2.0,3.0,2.9770408163265305,2.5,2.5994152046783627,2.0
190,2566,100269146,2.0,2.0,4.0,2.5,2.0,2.5,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.5,2.0,2.5,1.0,2.0,1.5,2.5,2.5,1.0,1.0,1.0,1.0,0.0,2.5,2.5232558139534884,2.8112745098039214,2.0,2.9770408163265305,2.5,1.0,2.14
191,2565,100269314,2.0,2.0,4.0,1.0,2.0,3.0,2.9541284403669725,2.507936507936508,3.6032608695652173,3.8441176470588236,2.5,2.5,3.0,1.0,2.5,2.0,3.0,1.0,1.0,1.0,1.0,1.5,1.0,2.5,2.5232558139534884,2.8112745098039214,3.5,2.9770408163265305,2.5,2.0,2.35
192,2565,100270640,3.0,3.5,4.0,3.0,4.0,3.0,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,2.5,4.0,4.0,3.0,3.0,3.0,3.0,2.5,3.0,4.0,3.5,3.5,3.0,4.0,2.5,4.0,4.0,4.0,4.0,3.5,3.36
193,2565,100270662,2.0,2.0,3.5,1.5,2.5,2.0,2.9541284403669725,2.507936507936508,3.0,4.0,1.5,2.0,2.5,1.5,2.5,2.0,1.5,3.0,2.0,2.5,1.5,1.0,2.0,2.5,2.5232558139534884,4.0,2.773764258555133,2.9770408163265305,2.5,2.0,2.31
194,2565,100270678,2.5,2.5,4.0,3.0,2.5,3.5,2.9541284403669725,2.507936507936508,4.0,4.0,2.5,2.5,3.5,2.5,2.5,2.0,4.0,2.0,2.5,3.0,2.5,1.5,2.5,3.5,2.5,2.8112745098039214,2.773764258555133,3.5,3.5,3.5,3.0
195,2565,100270688,3.0,3.0,4.0,3.0,4.0,2.5,3.5,2.507936507936508,4.0,3.8441176470588236,1.5,3.5,3.5,2.5,3.0,2.0,2.5,2.5,2.5,3.5,3.0,2.5,2.0,2.5,2.5232558139534884,2.0,4.0,2.9770408163265305,4.0,3.5,3.05
196,2565,100270697,2.5,4.0,4.0,0.0,4.0,2.5,2.9541284403669725,2.507936507936508,4.0,3.8441176470588236,2.5,2.5,4.0,1.5,3.0,2.0,2.0,3.0,2.0,3.0,4.0,1.5,3.5,3.5,2.5232558139534884,4.0,3.5,3.5,4.0,3.0,3.08
197,2565,100270705,2.0,2.5,4.0,2.0,2.0,2.5,2.9541284403669725,2.507936507936508,3.5,4.0,1.5,2.0,2.0,1.5,2.5,1.5,3.0,2.0,1.5,2.0,2.0,1.5,1.5,2.0,2.5,2.8112745098039214,2.773764258555133,2.9770408163265305,3.5,2.5,2.21
198,2565,100270712,4.0,2.0,3.5,3.0,3.0,2.0,2.9541284403669725,2.507936507936508,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.5,2.0,3.0,1.5,1.5,1.5,2.5,2.5232558139534884,3.0,3.5,1.5,2.5,1.5,2.48
199,2565,100270720,2.5,2.5,4.0,2.0,2.0,2.5,2.9541284403669725,2.507936507936508,3.5,4.0,2.0,2.0,2.0,2.5,2.5,2.0,2.0,3.0,2.0,3.5,3.0,3.5,2.5,2.5,2.5,2.0,3.0,3.5,4.0,3.0,2.7
200,2566,100270750,2.5,2.5,4.0,0.0,3.0,2.0,2.9541284403669725,2.507936507936508,4.0,4.0,1.5,2.0,2.0,1.5,2.0,1.0,1.5,2.5,0.0,2.5,2.0,1.0,2.0,2.5,2.0,2.0,3.5,2.5,4.0,1.5,2.16
201,2566,100270751,2.5,2.5,4.0,2.0,3.0,2.5,3.5,2.507936507936508,4.0,4.0,2.0,2.0,2.0,1.5,3.0,2.0,3.0,2.5,3.5,3.0,4.0,1.5,3.5,2.5,2.5232558139534884,2.8112745098039214,2.5,2.9770408163265305,4.0,3.5,2.78
202,2565,100270770,2.5,2.5,4.0,2.0,3.0,2.5,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,2.0,3.0,2.5,3.0,2.5,2.0,2.0,3.0,1.5,3.5,4.0,1.5,3.0,2.5,2.5,2.0,3.0,2.9770408163265305,4.0,2.5,2.73
203,2565,100270772,3.0,2.0,4.0,0.0,2.5,3.0,2.9541284403669725,2.507936507936508,3.0,4.0,2.0,2.5,3.0,2.0,3.0,2.0,1.5,2.0,1.5,3.0,3.0,2.5,2.5,3.0,2.5,3.5,4.0,2.9770408163265305,3.5,2.5,2.71
204,2566,100270775,2.0,2.0,4.0,1.5,2.0,2.0,2.9541284403669725,2.507936507936508,3.0,4.0,1.5,2.0,1.5,1.5,2.0,1.5,1.5,2.0,1.0,3.5,1.5,1.5,1.0,3.0,2.5,1.5,1.5,2.9770408163265305,3.0,1.5,2.07
205,2565,100270785,4.0,4.0,3.5,4.0,4.0,2.5,4.0,2.507936507936508,3.5,3.8441176470588236,2.0,4.0,4.0,3.5,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.5,3.0,3.5,3.0,4.0,2.773764258555133,4.0,4.0,4.0,3.63
206,2565,100270787,3.0,2.5,3.5,2.5,3.0,2.0,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,3.0,2.0,2.5,3.0,3.0,2.0,2.5,3.0,2.5,3.0,3.5,2.5,2.5,3.5,3.0,4.0,2.5,4.0,4.0,3.0,2.76
207,2565,100270803,2.0,2.0,4.0,1.5,2.0,2.5,2.9541284403669725,2.507936507936508,3.5,3.8441176470588236,2.5,2.5,2.0,2.0,3.0,2.0,1.5,2.5,1.0,2.5,3.0,2.0,2.0,3.5,2.5,4.0,3.5,3.0,4.0,2.5,2.47
208,2565,100270815,2.0,4.0,4.0,1.5,4.0,3.0,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,3.0,3.0,4.0,4.0,2.0,2.5,2.5,2.5,2.0,3.0,2.5,1.5,2.0,4.0,2.5232558139534884,3.5,4.0,3.5,3.5,2.5,2.78
209,2565,100270818,2.5,2.0,4.0,1.5,2.0,2.5,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,2.5,2.0,3.5,4.0,2.5,2.5,2.5,2.5,2.0,2.5,2.5,2.5,3.0,3.5,3.5,4.0,3.0,4.0,4.0,2.5,2.72
210,2565,100270829,3.0,3.0,4.0,3.0,3.0,2.5,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,3.0,4.0,4.0,3.0,3.0,2.5,3.0,2.5,3.0,4.0,4.0,2.0,3.0,3.5,3.5,3.0,4.0,2.9770408163265305,4.0,3.0,3.14
211,2565,100270830,3.0,2.0,4.0,3.0,3.5,2.5,2.9541284403669725,2.507936507936508,3.0,4.0,2.5,2.0,4.0,2.5,3.0,2.0,2.5,2.5,2.5,3.0,2.5,2.0,2.0,2.5,2.5232558139534884,3.5,2.773764258555133,2.9770408163265305,4.0,2.5,2.7
212,2565,100270831,3.5,3.5,3.5,1.7339181286549707,2.0,3.0,2.9541284403669725,2.507936507936508,3.0,4.0,3.0,2.5,2.0,2.0,3.0,2.0,3.5,2.5,2.5,3.0,1.5,1.5,1.5,2.5,2.5232558139534884,3.0,3.0,1.5,2.5,1.5,2.54
213,2565,100270833,2.5,1.5,3.5,1.5,2.0,2.5,2.9541284403669725,2.507936507936508,3.0,4.0,2.5,2.0,2.0,2.5,3.0,1.5,2.0,2.5,1.5,2.5,3.0,2.5,2.5,2.5,3.0,2.5,3.0,2.5,4.0,2.5,2.58
214,2565,100270836,3.0,3.5,4.0,2.5,4.0,3.0,2.9541284403669725,2.507936507936508,3.0,3.5,2.5,1.5,2.5,2.5,3.0,1.0,2.5,2.0,2.0,2.0,2.0,3.0,1.0,2.5,2.0,4.0,3.5,1.5,3.0,1.5,2.33
215,2565,100270839,2.5,2.5,4.0,2.0,4.0,2.5,3.5,2.507936507936508,3.0,4.0,3.0,2.5,3.5,2.5,2.5,2.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.5232558139534884,2.8112745098039214,4.0,2.9770408163265305,4.0,3.5,3.22
216,2565,100270848,3.0,3.0,4.0,2.5,4.0,3.0,4.0,2.507936507936508,4.0,4.0,4.0,3.5,4.0,3.5,4.0,3.0,4.0,3.0,2.5,4.0,4.0,2.5,3.5,3.5,2.5232558139534884,2.8112745098039214,4.0,2.9770408163265305,4.0,4.0,3.6
217,2565,100270877,2.5,3.5,3.5,3.0,3.0,3.0,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,3.5,2.5,4.0,3.5,2.5,2.5,2.5,2.5,2.5,4.0,4.0,1.5,2.5,3.0,4.0,4.0,4.0,2.9770408163265305,4.0,3.0,3.08
218,2565,100270887,2.5,2.5,4.0,1.5,1.5,2.0,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,2.5,2.0,2.0,1.5,2.0,2.0,1.5,2.5,2.5,2.0,2.5,2.5,3.0,3.5,3.0,3.0,3.0,4.0,4.0,2.5,2.52
219,2565,100270888,2.5,2.5,3.5,1.5,2.0,2.0,2.9541284403669725,2.507936507936508,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.5,2.5,1.0,2.0,2.0,1.5,2.0,2.0,2.0,3.5,3.0,2.9770408163265305,3.5,3.0,2.34
220,2565,100270897,2.0,2.5,4.0,1.0,2.5,2.0,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,3.5,2.0,2.0,2.0,2.5,1.0,1.0,2.5,1.0,2.5,2.5,2.0,1.5,3.0,2.0,2.0,3.0,2.9770408163265305,3.5,1.5,2.23
221,2566,100270900,1.5,2.5,4.0,1.5,1.0,2.5,2.9541284403669725,2.507936507936508,3.0,4.0,3.0,2.0,2.5,2.0,2.0,1.5,1.5,3.0,1.0,2.5,4.0,0.0,3.5,3.0,2.5,2.0,3.0,2.0,2.5,2.5,2.34
222,2566,100270908,3.0,1.0,4.0,0.0,1.5,3.0,2.9541284403669725,2.507936507936508,3.0,3.8441176470588236,3.0,2.0,2.0,1.0,2.5,1.0,1.5,2.0,0.0,2.0,2.0,1.5,2.5,2.0,2.5232558139534884,3.5,3.0,2.9770408163265305,4.0,2.0,2.28
223,2565,100270912,2.5,2.0,4.0,0.0,3.5,2.5,2.9541284403669725,2.507936507936508,2.5,3.8441176470588236,2.5,2.0,3.5,1.5,3.0,2.0,1.5,2.5,1.5,3.0,4.0,1.5,2.5,3.5,2.5232558139534884,3.0,4.0,3.5,4.0,2.5,2.63
224,2565,100270939,3.5,1.5,4.0,2.5,2.5,3.0,3.5,2.507936507936508,3.0,3.8441176470588236,3.5,2.0,3.0,3.0,3.0,2.5,3.0,2.5,2.5,3.0,4.0,3.0,3.5,4.0,2.5232558139534884,3.5,4.0,2.9770408163265305,4.0,3.0,3.27
225,2565,100270954,2.0,3.0,4.0,2.0,3.5,3.0,2.0,2.507936507936508,3.5,3.8441176470588236,2.5,3.0,3.5,2.0,3.0,2.0,3.5,3.0,2.0,3.0,2.5,1.5,2.5,3.5,2.5232558139534884,4.0,4.0,4.0,4.0,3.0,2.94
226,2565,100270965,2.5,2.0,3.5,1.5,2.5,3.5,3.5,2.507936507936508,3.0,4.0,3.5,3.5,3.0,2.5,2.5,2.0,2.0,3.0,2.0,3.5,3.5,2.5,3.0,4.0,2.5232558139534884,3.0,3.5,2.9770408163265305,4.0,3.0,3.07
227,2565,100270967,3.5,2.5,4.0,2.0,4.0,3.5,2.9541284403669725,2.507936507936508,3.5,4.0,3.0,4.0,1.5,1.0,2.0,1.5,2.5,3.0,0.0,4.0,4.0,1.5,4.0,4.0,3.0,4.0,3.5,2.9770408163265305,4.0,3.0,3.11
228,2566,100270970,1.0,1.0,3.5,0.0,1.5,3.0,2.9541284403669725,2.507936507936508,4.0,3.5,3.0,1.5,2.0,1.0,2.0,1.5,1.5,2.5,1.0,2.5,2.0,1.0,0.0,2.5,2.0,2.5,1.5,3.0,3.5,1.5,2.19
229,2565,100270973,2.0,2.0,4.0,1.5,1.5,2.5,2.9541284403669725,2.507936507936508,3.5,3.8441176470588236,3.0,2.0,2.5,2.5,2.0,2.0,1.5,2.5,2.0,3.0,2.5,2.5,2.5,4.0,2.5,3.5,2.5,4.0,4.0,3.5,2.57
230,2565,100270976,3.0,2.5,4.0,3.5,3.5,2.5,2.9541284403669725,2.507936507936508,3.5,4.0,3.5,4.0,4.0,3.5,3.5,3.0,4.0,2.5,3.0,4.0,4.0,3.0,3.5,3.5,3.0,2.8112745098039214,2.773764258555133,3.5,4.0,3.5,3.48
231,2566,100270981,2.5,2.0,4.0,1.5,2.0,2.5,2.9541284403669725,2.507936507936508,3.5,4.0,3.0,2.5,1.5,1.5,2.5,1.0,1.5,2.5,1.5,3.5,2.0,1.5,2.5,2.0,2.0,1.5,2.773764258555133,2.0,2.5,2.0,2.34
232,2565,100270987,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.507936507936508,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5,2.5,4.0,4.0,4.0,3.0,3.5,3.0,3.5,2.773764258555133,4.0,4.0,3.5,3.72
233,2565,100270990,2.0,3.0,4.0,0.0,2.0,2.5,2.9541284403669725,2.507936507936508,4.0,4.0,3.5,2.0,2.5,1.5,2.5,2.0,2.0,2.5,1.0,1.5,1.0,1.5,1.0,3.0,2.5232558139534884,4.0,4.0,1.5,4.0,2.0,2.33
